county,precinct,office,district,party,candidate,votes,absentee,early_voting,election_day
Jay,Dunkirk 3,Registered Voters,,,,754,,,
Jay,Dunkirk 3,Ballots Cast,,,,477,15,117,345
Jay,Dunkirk 3,"Public Question Const Amendment",,,Yes,225,2,52,171
Jay,Dunkirk 3,"Public Question Const Amendment",,,No,175,8,38,129
Jay,Dunkirk 3,"President",,REP,"Donald J. Trump",337,6,74,257
Jay,Dunkirk 3,"President",,DEM,"Kamala D. Harris",129,9,39,81
Jay,Dunkirk 3,"President",,LIB,"Chase Oliver",2,0,0,2
Jay,Dunkirk 3,"President",,WTP,"Robert F. Kennedy Jr.",0,0,0,0
Jay,Dunkirk 3,"President",,,"Write-ins",1,0,0,1
Jay,Dunkirk 3,"U.S. Senate",,REP,"Jim Banks",314,6,68,240
Jay,Dunkirk 3,"U.S. Senate",,DEM,"Valerie McCray",121,9,37,75
Jay,Dunkirk 3,"U.S. Senate",,LIB,"Andrew Horning",12,0,5,7
Jay,Dunkirk 3,"U.S. Senate",,,"Write-ins",0,0,0,0
Jay,Dunkirk 3,"Governor",,REP,"Braun \ Beckwith",264,7,64,193
Jay,Dunkirk 3,"Governor",,DEM,"Mccormick \ Goodin",145,8,41,96
Jay,Dunkirk 3,"Governor",,LIB,"Rainwater \ Hudson",40,0,6,34
Jay,Dunkirk 3,"Governor",,,"Write-ins",0,0,0,0
Jay,Dunkirk 3,"Attorney General",,REP,"Todd Rokita",307,6,74,227
Jay,Dunkirk 3,"Attorney General",,DEM,"Destiny Wells",140,9,37,94
Jay,Dunkirk 3,"U.S. House",3,REP,"Marlin A. Stutzman",306,7,73,226
Jay,Dunkirk 3,"U.S. House",3,DEM,"Kiley M. Adolph",116,8,32,76
Jay,Dunkirk 3,"U.S. House",3,LIB,"Jarrad Lancaster",17,0,2,15
Jay,Dunkirk 3,"U.S. House",3,,"Write-ins",0,0,0,0
Jay,Dunkirk 3,"State House",33,REP,"John (J.D.) Prescott",319,6,72,241
Jay,Dunkirk 3,"State House",33,DEM,"John E. Bartlett",127,9,38,80
