county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,absentee
Perry,01 ANDERSON,Registered Voters,,,,,1146,,,
Perry,01 ANDERSON,Ballots Cast,,,,,809,,,
Perry,01 ANDERSON,Public Question-Const Amendment,,1,,Yes,411,225,167,19
Perry,01 ANDERSON,Public Question-Const Amendment,,1,,No,315,174,129,12
Perry,01 ANDERSON,President,,1,REP,Donald J. TRUMP / JD VANCE,542,299,220,23
Perry,01 ANDERSON,President,,1,DEM,Kamala D. HARRIS / Tim WALZ,231,132,79,20
Perry,01 ANDERSON,President,,1,LBT,Chase OLIVER / Mike terr MAAT,5,1,3,1
Perry,01 ANDERSON,President,,1,WTP,Robert F. KENNEDY JR. / Nichole SHANAHAN,16,6,10,0
Perry,01 ANDERSON,President,,1,,Write-In,5,1,4,0
Perry,01 ANDERSON,U.S. Senate,,1,REP,Jim BANKS,487,259,208,20
Perry,01 ANDERSON,U.S. Senate,,1,DEM,Valerie McCRAY,234,135,79,20
Perry,01 ANDERSON,U.S. Senate,,1,LBT,Andrew HORNING,20,7,13,0
Perry,01 ANDERSON,U.S. Senate,,1,,Write-In,0,0,0,0
Perry,01 ANDERSON,Governor,,1,REP,Mike BRAUN / Micah BECKWITH,476,255,199,22
Perry,01 ANDERSON,Governor,,1,DEM,Jennifer G. McCORMICK / Terry GOODIN,258,148,90,20
Perry,01 ANDERSON,Governor,,1,LBT,Donald RAINWATER / Tonya HUDSON,25,10,15,0
Perry,01 ANDERSON,Governor,,1,,Write-In,0,0,0,0
Perry,01 ANDERSON,Attorney General,,1,REP,Todd ROKITA,503,272,208,23
Perry,01 ANDERSON,Attorney General,,1,DEM,Destiny WELLS,245,135,94,16
Perry,01 ANDERSON,U.S. House,8,1,REP,Mark MESSMER,538,292,223,23
Perry,01 ANDERSON,U.S. House,8,1,DEM,Erik HURT,217,122,77,18
Perry,01 ANDERSON,U.S. House,8,1,LBT,K Richard FITZLAFF,13,5,8,0
Perry,01 ANDERSON,U.S. House,8,1,,Write-In,0,0,0,0
Perry,01 ANDERSON,State House,74,1,REP,Stephen R. BARTELS,528,286,217,25
Perry,01 ANDERSON,State House,74,1,DEM,Bob COMPTON,239,131,91,17
Perry,01 ANDERSON,Circuit Court Judge 70th Circuit,,1,REP,No Candidate Filed,0,0,0,0
Perry,01 ANDERSON,Circuit Court Judge 70th Circuit,,1,DEM,Lucy GOFFINET,566,316,224,26
Perry,01 ANDERSON,County Recorder,,1,REP,No Candidate Filed,0,0,0,0
Perry,01 ANDERSON,County Recorder,,1,DEM,Theresa E. (Tracy) SCHROEDER,550,307,220,23
Perry,01 ANDERSON,County Surveyor,,1,REP,David LYNCH,653,351,280,22
