county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,absentee,federal
Lawrence,Shawswick 7a,U.S. Senate,,R,Mike Braun,131,,,,,
Lawrence,Shawswick 7a,U.S. Senate,,D,Joe Donnelly,63,,,,,
Lawrence,Shawswick 7a,U.S. Senate,,L,Lucy M. Brenton,11,,,,,
Lawrence,Shawswick 7a,U.S. Senate,,,Write in,0,,,,,
Lawrence,Shawswick 7a,State Secretary,,R,Connie Lawson,140,,,,,
Lawrence,Shawswick 7a,State Secretary,,D,Jim Harper,53,,,,,
Lawrence,Shawswick 7a,State Secretary,,L,Mark W. Rutherford,8,,,,,
Lawrence,Shawswick 7a,State Secretary,,,Write in,0,,,,,
Lawrence,Shawswick 7a,State Auditor,,,(r) Tera Klutz,0,,,,,
Lawrence,Shawswick 7a,State Auditor,,D,Joselyn Whitticker,50,,,,,
Lawrence,Shawswick 7a,State Auditor,,L,John Schick,11,,,,,
Lawrence,Shawswick 7a,State Treasurer,,R,Kelly Mitchell,143,,,,,
Lawrence,Shawswick 7a,State Treasurer,,D,John C. Aguilera,56,,,,,
Lawrence,Shawswick 7a,U.S. House,9,R,Trey Hollingsworth,136,,,,,
Lawrence,Shawswick 7a,U.S. House,9,D,Liz Watson,67,,,,,
Lawrence,Shawswick 7a,U.S. House,9,,Write in,0,,,,,
Lawrence,Shawswick 7a,U.S. Senate,,R,Mike Braun,232,,,,,
Lawrence,Shawswick 7a,U.S. Senate,,D,Joe Donnelly,137,,,,,
Lawrence,Shawswick 7a,U.S. Senate,,L,Lucy M. Brenton,27,,,,,
Lawrence,Shawswick 7a,U.S. Senate,,,Write in,0,,,,,
Lawrence,Shawswick 7a,State Secretary,,R,Connie Lawson,252,,,,,
Lawrence,Shawswick 7a,State Secretary,,,Harper,32.23%,,,,,
Lawrence,Shawswick 7a,State Secretary,,L,Mark W. Rutherford,13,,,,,
Lawrence,Shawswick 7a,State Secretary,,,Write in,0,,,,,
Lawrence,Shawswick 7a,State Auditor,,R,Tera Klutz,249,,,,,
Lawrence,Shawswick 7a,State Auditor,,D,Joselyn Whitticker,125,,,,,
Lawrence,Shawswick 7a,State Auditor,,L,John Schick,9,,,,,
Lawrence,Shawswick 7a,State Treasurer,,R,Kelly Mitchell,259,,,,,
Lawrence,Shawswick 7a,State Treasurer,,D,John C. Aguilera,125,,,,,
Lawrence,Shawswick 7a,U.S. House,9,R,Trey Hollingsworth,244,,,,,
Lawrence,Shawswick 7a,U.S. House,9,D,Liz Watson,153,,,,,
Lawrence,Shawswick 7a,U.S. House,9,,Write in,0,,,,,
Lawrence,Shawswick 7a,U.S. Senate,,R,Mike Braun,178,,,,,
Lawrence,Shawswick 7a,U.S. Senate,,D,Joe Donnelly,151,,,,,
Lawrence,Shawswick 7a,U.S. Senate,,L,Lucy M. Brenton,18,,,,,
Lawrence,Shawswick 7a,U.S. Senate,,,Write in,1,,,,,
Lawrence,Shawswick 7a,State Secretary,,R,Connie Lawson,207,,,,,
Lawrence,Shawswick 7a,State Secretary,,D,Jim Harper,124,,,,,
