county,precinct,office,district,candidate,party,votes
Warrick,total,Voters,,Straight Ticket,D,2038
Warrick,total,Voters,,Straight Ticket,L,26
Warrick,total,Voters,,Straight Ticket,R,6425
Warrick,total,Voters,,Ballots Cast,,30513
Warrick,total,Voters,,Registered,,49678
Warrick,total,President,,Donald J. Trump,R,19133
Warrick,total,President,,Hillary Clinton,D,9086
Warrick,total,President,,Gary Johnson,L,1390
Warrick,total,President,,Write-In,,350
Warrick,total,U.S. Senate,,Todd Young,R,17255
Warrick,total,U.S. Senate,,Evan Bayh,D,11092
Warrick,total,U.S. Senate,,Lucy Brenton,L,1302
Warrick,total,U.S. Senate,,Write-In,,7
Warrick,total,Governor,,Eric Holcomb,R,17418
Warrick,total,Governor,,John R. Gregg,D,11434
Warrick,total,Governor,,Rex Bell,L,627
Warrick,total,Governor,,Write-In,,8
Warrick,total,Attorney General,,"Curtis T Hill, Jr",R,19507
Warrick,total,Attorney General,,Lorenzo Arredondo,D,8794
Warrick,total,Superintendent of Public Instruction,,Jennifer Mccormick,R,16935
Warrick,total,Superintendent of Public Instruction,,Glenda Ritz,D,11750
Warrick,total,U.S. House,8,Larry D. Bucshon,R,19523
Warrick,total,U.S. House,8,Ron Drake,D,8575
Warrick,total,U.S. House,8,Andrew Horning,L,1228
Warrick,total,U.S. House,8,Write-In,,6
Warrick,total,State Senate,50,Vaneta Becker,R,16934
Warrick,total,State Senate,50,No Candidate Filed,D,0
Warrick,total,State House,75,Ron Bacon,R,16052
Warrick,total,State House,75,James (Pete) Rapp,D,6838
Warrick,total,State House,78,Holli Sullivan,R,4135
Warrick,total,State House,78,Philip S. Bennett,D,1944
Warrick,01-Anderson,Voters,,Straight Ticket,D,31
Warrick,01-Anderson,Voters,,Straight Ticket,L,0
Warrick,01-Anderson,Voters,,Straight Ticket,R,135
Warrick,01-Anderson,Voters,,Ballots Cast,,603
Warrick,01-Anderson,Voters,,Registered,,945
Warrick,01-Anderson,President,,Donald J. Trump,R,384
Warrick,01-Anderson,President,,Hillary Clinton,D,178
Warrick,01-Anderson,President,,Gary Johnson,L,20
Warrick,01-Anderson,President,,Write-In,,5
Warrick,01-Anderson,U.S. Senate,,Todd Young,R,345
Warrick,01-Anderson,U.S. Senate,,Evan Bayh,D,208
Warrick,01-Anderson,U.S. Senate,,Lucy Brenton,L,28
Warrick,01-Anderson,U.S. Senate,,Write-In,,0
Warrick,01-Anderson,Governor,,Eric Holcomb,R,349
Warrick,01-Anderson,Governor,,John R. Gregg,D,220
Warrick,01-Anderson,Governor,,Rex Bell,L,7
Warrick,01-Anderson,Governor,,Write-In,,0
Warrick,01-Anderson,Attorney General,,"Curtis T Hill, Jr",R,381
Warrick,01-Anderson,Attorney General,,Lorenzo Arredondo,D,169
Warrick,01-Anderson,Superintendent of Public Instruction,,Jennifer Mccormick,R,335
Warrick,01-Anderson,Superintendent of Public Instruction,,Glenda Ritz,D,217
Warrick,01-Anderson,U.S. House,8,Larry D. Bucshon,R,366
Warrick,01-Anderson,U.S. House,8,Ron Drake,D,182
Warrick,01-Anderson,U.S. House,8,Andrew Horning,L,21
Warrick,01-Anderson,U.S. House,8,Write-In,,0
Warrick,01-Anderson,State Senate,50,Vaneta Becker,R,
Warrick,01-Anderson,State Senate,50,No Candidate Filed,D,
Warrick,01-Anderson,State House,75,Ron Bacon,R,393
Warrick,01-Anderson,State House,75,James (Pete) Rapp,D,179
Warrick,01-Anderson,State House,78,Holli Sullivan,R,
Warrick,01-Anderson,State House,78,Philip S. Bennett,D,
Warrick,02-Boon 1,Voters,,Straight Ticket,D,1
Warrick,02-Boon 1,Voters,,Straight Ticket,L,0
Warrick,02-Boon 1,Voters,,Straight Ticket,R,25
Warrick,02-Boon 1,Voters,,Ballots Cast,,149
Warrick,02-Boon 1,Voters,,Registered,,290
Warrick,02-Boon 1,President,,Donald J. Trump,R,98
Warrick,02-Boon 1,President,,Hillary Clinton,D,39
Warrick,02-Boon 1,President,,Gary Johnson,L,7
Warrick,02-Boon 1,President,,Write-In,,4
Warrick,02-Boon 1,U.S. Senate,,Todd Young,R,78
Warrick,02-Boon 1,U.S. Senate,,Evan Bayh,D,58
Warrick,02-Boon 1,U.S. Senate,,Lucy Brenton,L,12
Warrick,02-Boon 1,U.S. Senate,,Write-In,,0
Warrick,02-Boon 1,Governor,,Eric Holcomb,R,75
Warrick,02-Boon 1,Governor,,John R. Gregg,D,66
Warrick,02-Boon 1,Governor,,Rex Bell,L,5
Warrick,02-Boon 1,Governor,,Write-In,,0
Warrick,02-Boon 1,Attorney General,,"Curtis T Hill, Jr",R,97
Warrick,02-Boon 1,Attorney General,,Lorenzo Arredondo,D,45
Warrick,02-Boon 1,Superintendent of Public Instruction,,Jennifer Mccormick,R,79
Warrick,02-Boon 1,Superintendent of Public Instruction,,Glenda Ritz,D,61
Warrick,02-Boon 1,U.S. House,8,Larry D. Bucshon,R,91
Warrick,02-Boon 1,U.S. House,8,Ron Drake,D,45
Warrick,02-Boon 1,U.S. House,8,Andrew Horning,L,9
Warrick,02-Boon 1,U.S. House,8,Write-In,,0
Warrick,02-Boon 1,State Senate,50,Vaneta Becker,R,
Warrick,02-Boon 1,State Senate,50,No Candidate Filed,D,
Warrick,02-Boon 1,State House,75,Ron Bacon,R,109
Warrick,02-Boon 1,State House,75,James (Pete) Rapp,D,36
Warrick,02-Boon 1,State House,78,Holli Sullivan,R,
Warrick,02-Boon 1,State House,78,Philip S. Bennett,D,
Warrick,03-Boon 2,Voters,,Straight Ticket,D,34
Warrick,03-Boon 2,Voters,,Straight Ticket,L,0
Warrick,03-Boon 2,Voters,,Straight Ticket,R,63
Warrick,03-Boon 2,Voters,,Ballots Cast,,434
Warrick,03-Boon 2,Voters,,Registered,,802
Warrick,03-Boon 2,President,,Donald J. Trump,R,244
Warrick,03-Boon 2,President,,Hillary Clinton,D,141
Warrick,03-Boon 2,President,,Gary Johnson,L,32
Warrick,03-Boon 2,President,,Write-In,,7
Warrick,03-Boon 2,U.S. Senate,,Todd Young,R,199
Warrick,03-Boon 2,U.S. Senate,,Evan Bayh,D,188
Warrick,03-Boon 2,U.S. Senate,,Lucy Brenton,L,30
Warrick,03-Boon 2,U.S. Senate,,Write-In,,1
Warrick,03-Boon 2,Governor,,Eric Holcomb,R,204
Warrick,03-Boon 2,Governor,,John R. Gregg,D,196
Warrick,03-Boon 2,Governor,,Rex Bell,L,12
Warrick,03-Boon 2,Governor,,Write-In,,0
Warrick,03-Boon 2,Attorney General,,"Curtis T Hill, Jr",R,238
Warrick,03-Boon 2,Attorney General,,Lorenzo Arredondo,D,163
Warrick,03-Boon 2,Superintendent of Public Instruction,,Jennifer Mccormick,R,191
Warrick,03-Boon 2,Superintendent of Public Instruction,,Glenda Ritz,D,214
Warrick,03-Boon 2,U.S. House,8,Larry D. Bucshon,R,232
Warrick,03-Boon 2,U.S. House,8,Ron Drake,D,144
Warrick,03-Boon 2,U.S. House,8,Andrew Horning,L,30
Warrick,03-Boon 2,U.S. House,8,Write-In,,0
Warrick,03-Boon 2,State Senate,50,Vaneta Becker,R,
Warrick,03-Boon 2,State Senate,50,No Candidate Filed,D,
Warrick,03-Boon 2,State House,75,Ron Bacon,R,272
Warrick,03-Boon 2,State House,75,James (Pete) Rapp,D,143
Warrick,03-Boon 2,State House,78,Holli Sullivan,R,
Warrick,03-Boon 2,State House,78,Philip S. Bennett,D,
Warrick,04-Boon 3,Voters,,Straight Ticket,D,18
Warrick,04-Boon 3,Voters,,Straight Ticket,L,1
Warrick,04-Boon 3,Voters,,Straight Ticket,R,54
Warrick,04-Boon 3,Voters,,Ballots Cast,,399
Warrick,04-Boon 3,Voters,,Registered,,667
Warrick,04-Boon 3,President,,Donald J. Trump,R,230
Warrick,04-Boon 3,President,,Hillary Clinton,D,127
Warrick,04-Boon 3,President,,Gary Johnson,L,27
Warrick,04-Boon 3,President,,Write-In,,5
Warrick,04-Boon 3,U.S. Senate,,Todd Young,R,185
Warrick,04-Boon 3,U.S. Senate,,Evan Bayh,D,179
Warrick,04-Boon 3,U.S. Senate,,Lucy Brenton,L,21
Warrick,04-Boon 3,U.S. Senate,,Write-In,,0
Warrick,04-Boon 3,Governor,,Eric Holcomb,R,188
Warrick,04-Boon 3,Governor,,John R. Gregg,D,189
Warrick,04-Boon 3,Governor,,Rex Bell,L,10
Warrick,04-Boon 3,Governor,,Write-In,,0
Warrick,04-Boon 3,Attorney General,,"Curtis T Hill, Jr",R,233
Warrick,04-Boon 3,Attorney General,,Lorenzo Arredondo,D,126
Warrick,04-Boon 3,Superintendent of Public Instruction,,Jennifer Mccormick,R,182
Warrick,04-Boon 3,Superintendent of Public Instruction,,Glenda Ritz,D,186
Warrick,04-Boon 3,U.S. House,8,Larry D. Bucshon,R,231
Warrick,04-Boon 3,U.S. House,8,Ron Drake,D,125
Warrick,04-Boon 3,U.S. House,8,Andrew Horning,L,20
Warrick,04-Boon 3,U.S. House,8,Write-In,,0
Warrick,04-Boon 3,State Senate,50,Vaneta Becker,R,
Warrick,04-Boon 3,State Senate,50,No Candidate Filed,D,
Warrick,04-Boon 3,State House,75,Ron Bacon,R,243
Warrick,04-Boon 3,State House,75,James (Pete) Rapp,D,136
Warrick,04-Boon 3,State House,78,Holli Sullivan,R,
Warrick,04-Boon 3,State House,78,Philip S. Bennett,D,
Warrick,05-Boon 4,Voters,,Straight Ticket,D,28
Warrick,05-Boon 4,Voters,,Straight Ticket,L,0
Warrick,05-Boon 4,Voters,,Straight Ticket,R,51
